;ip;country;city;lat;lon;network;network_name;os_family;os_version;browser;browser_version;mobile;device_id;login
554;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;dc5c14655a3c0c90678b93f5390fca04f1cbe2db
555;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;0b07da0c001156129efb20f9a6d8d3124ee05052
556;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;2948c74dc7029652d31a49fbde1ada8da3f9f166
557;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;3b947d761cb872dd832dc0f842890ef9b03738fa
558;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;4d533d81795bf4f7f5652d8a48e1f1aa50c3f5db
559;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;642fca9383fd882048488d6d75e2a4bed6f4d770
560;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;6a3592a6f41ab061c134671d14ac9566e0350112
561;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;6a952cca0e85f7542bebef332baf842ff5f7c94f
562;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;73540068f0796c99ff6380d5ec0dca0b788908a0
563;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;98a65918192da92e12265873d675261f27c1dc7c
564;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;9aeaa5afe4cfd5492d8e70dc251e7e7cc1bb5edf
565;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;9665a501877d5616f0f31da87d6e514384ee4abd
566;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;da3bd5ced16a8daf743be32b2925878c5365cccd
567;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;faf4032c433f3c616552edc9d07e73bb95cab681
568;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;26f86eed3aab061b191a226b9ff3c99b8c334482
569;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;3411ca7aae9bd250cd4e419ae2037621268113f1
570;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;8447a6f2ead0fad5baf68d8cb6f096a581224ea4
571;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;3019c1aacc1f30c8307d7e626b666d44ba2ddfd8
572;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;8cd6a6e2689ea08fbfe56d75e3ada3553d43a847
573;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;79c64efd0baae5a6b3ac1daa14d9e5dde19415d1
574;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;bcf07206d931899281432dc7157ae5135ac9ff85
575;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;fe09a28c299647bdcf991f7de75ec43160418338
576;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;7d264fda74bfcb8de00b7bc262c50aa67ffba6f2
577;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;28fad1a7e39053ffd232ce088878e245a217bc0a
578;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;aad6c093077fb9e7ab167755aaba3ab3286b4fd0
579;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;d112ff0cd6735d4a889742232002aabfa3f91b46
580;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;47c0257ddd13ad8ed2f82bb542f7cd68d124f06b
581;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;cabfdf9d39693f92d70256dcd18a9f845bcbbf21
582;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;cf8853a9da7d511bba7918794f31be903c7c3e02
583;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;19dac9e982f3c430ef8d4e6229597bfdf9297022
584;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;7f2c934be22ab2e633165ccceda3b21ec8f5ea31
585;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;46cf6fce5520dd2e91ce3765a38c4eb2299c9c34
586;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;aeae2e0027d83475dc55f993f136161b4a75ae04
587;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;2be88ca4242c76e8253ac62474851065032d6833
588;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;1cffd3428647cacaf63d377b84902296ebcc3687
589;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;2b91b71fdd9d201e2251105de7cddf4f71f3c5f5
590;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;e268d083e0bc121f475a590aca8c3b612e5f0a7d
591;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;f951993587c42fc07e0c30b2132f557b7e51a864
592;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;8cb2237d0679ca88db6464eac60da96345513964
593;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;6728b28d84032abfe79da069acbc7da688459232
594;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;f2bec61071797754f5d4af13ec5dd4faf9a1dbf5
595;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;86c9467d3cf9e4a6f7719efab9700b35e1779ad9
596;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;463565f2183fc70562ab684df2773eabe1a63fb1
597;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;a94a27592cbab7f1a9c616408d0017c4e6e39fe8
598;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;463565f2183fc70562ab684df2773eabe1a63fb1
599;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;8cd6a6e2689ea08fbfe56d75e3ada3553d43a847
600;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;b6b716371010ef5f2d504dc6206999ef40de08e5
601;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;d4ab357706b098372fc539f3e50fa850c3088567
602;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;db5ac9104cfb9c9289fbcaf43bc2c195154486e3
603;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;c3a988c7711763981c3a98221bc0f6d6a088cf20
604;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;d548e99c4d32c665096ff4447088c7be76c88815
605;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 65.0.3325;False;d1a791ab-0d54-4d28-8199-eae1ff5d7c83;f695202f96b701801df5ffc0fb8ef87af76ec424
606;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;5f937dc31c62d060572518c5adb685a842022267
607;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;80d9b10fbe5cce0e1414241f4ac8400059465fbc
608;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;429fbfbbf1149c5acc874e0d2d3d6192001ec337
609;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;fbe8ab95af256b53d02b428d2ed4f4ec65f889a6
610;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;14e989202a11062a7ed5606b42870c88ea22944b
611;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;273e6429a6f100c3cd628f9381ddd1fce46eb922
612;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;9888ecf8e5f1ea7ac41bcc5667a8a9eb82b756c6
613;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;d21e16e4f73eee03a4af84277fa2d2c7450842f6
614;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;e9c5122c8e5f93e36c1b5f6b7eaf9754b01efada
615;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 67.0.3396;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;fe09a28c299647bdcf991f7de75ec43160418338
616;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;d21e16e4f73eee03a4af84277fa2d2c7450842f6
617;93.91.166.42;Russia;Tomsk;56.49771;84.97437;93.91.166.0/24;AVANTEL-TOMSK-NETWORK;Windows;7;Chrome; 66.0.3359;False;da70ba0f-0e19-4324-ace7-e5fe28bb19b0;273e6429a6f100c3cd628f9381ddd1fce46eb922
618;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;109c2a30da7fbccbbab2e57a7afcb46a35ae9110
619;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;3411ca7aae9bd250cd4e419ae2037621268113f1
620;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;7d264fda74bfcb8de00b7bc262c50aa67ffba6f2
621;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;cd2dd90ea6cb1d4c458ada92a51f71d10d4877a6
622;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;273e6429a6f100c3cd628f9381ddd1fce46eb922
623;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;9aeaa5afe4cfd5492d8e70dc251e7e7cc1bb5edf
624;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Chrome; 66.0.3359;False;26023b66-e3f5-4496-884b-e881adb2d793;fe09a28c299647bdcf991f7de75ec43160418338
625;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 67.0.3396;False;29c62027-093d-443b-a4b9-45a637eb9cfd;d21e16e4f73eee03a4af84277fa2d2c7450842f6
626;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 68.0.3440;False;406c0b46-1ea3-477c-8295-67ff65952844;80d9b10fbe5cce0e1414241f4ac8400059465fbc
627;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 67.0.3396;False;406c0b46-1ea3-477c-8295-67ff65952844;d21e16e4f73eee03a4af84277fa2d2c7450842f6
628;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 67.0.3396;False;406c0b46-1ea3-477c-8295-67ff65952844;273e6429a6f100c3cd628f9381ddd1fce46eb922
629;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 67.0.3396;False;406c0b46-1ea3-477c-8295-67ff65952844;5f937dc31c62d060572518c5adb685a842022267
630;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;10;Chrome; 67.0.3396;False;593d456b-1462-4dfa-8073-35cfd4a78693;d21e16e4f73eee03a4af84277fa2d2c7450842f6
631;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;5b8f7eaf-4a6c-464e-9bf2-bef56130c587;74874d64502d4ff2ad01908e0f7a2567499a2b5d
632;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;5b8f7eaf-4a6c-464e-9bf2-bef56130c587;fbe8ab95af256b53d02b428d2ed4f4ec65f889a6
633;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;5b8f7eaf-4a6c-464e-9bf2-bef56130c587;463565f2183fc70562ab684df2773eabe1a63fb1
634;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;5b8f7eaf-4a6c-464e-9bf2-bef56130c587;2948c74dc7029652d31a49fbde1ada8da3f9f166
635;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;26f86eed3aab061b191a226b9ff3c99b8c334482
636;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;273e6429a6f100c3cd628f9381ddd1fce46eb922
637;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;2d234598c87c05b08bac292d4467e306f246b06c
638;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;429fbfbbf1149c5acc874e0d2d3d6192001ec337
639;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;6ed49b11c84edb24d4b37fe7cf2e6f64ec73d966
640;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;80d9b10fbe5cce0e1414241f4ac8400059465fbc
641;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;aeae2e0027d83475dc55f993f136161b4a75ae04
642;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;faf4032c433f3c616552edc9d07e73bb95cab681
643;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;fbe8ab95af256b53d02b428d2ed4f4ec65f889a6
644;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;12beba277b26bb0e54d39a44d5f124e353b39f54
645;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;18b2221ddcab1c9f513a4f7f64b5030b28fabd8b
646;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;293689f619ebc4dc0833526f3e189fc2e5a64d26
647;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;4cb50a38fd9405f58765635ba3cb6590b1655b27
648;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;4cf5a8eb367b3d196bb057b30d241b0ca41f79fa
649;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;77a0b4a3e5c766cd4e02aa8b1b1ffa6326a042a2
650;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 61.0;False;7157122e-8200-472d-893c-95b10010ce38;f2bec61071797754f5d4af13ec5dd4faf9a1dbf5
651;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;0667661abd32a68d0d458e6e78b1fb31001c1b08
652;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;19dac9e982f3c430ef8d4e6229597bfdf9297022
653;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;3dd713975654bf629cbfb02b5cba29037e5daff2
654;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;433b17896f0b49e4264ba8fd729a6d4c2f3063cd
655;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;463565f2183fc70562ab684df2773eabe1a63fb1
656;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;805f6f34d6fc1d64f4ecf4593e78bcd378d5c343
657;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;8249824832a67ac92d7e3ae43fafd81ddc3faf1b
658;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;e50edc3687b933dfb2ca83d1e43e9f7870bbb032
659;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;f695202f96b701801df5ffc0fb8ef87af76ec424
660;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;fbe8ab95af256b53d02b428d2ed4f4ec65f889a6
661;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;fe09a28c299647bdcf991f7de75ec43160418338
662;194.85.126.48;Russia;Novosibirsk;55.0415;82.9346;194.85.126.0/24;CFT;Windows;7;Firefox; 59.0;False;7157122e-8200-472d-893c-95b10010ce38;642506a408544d9db267e582f528ec0eff9a6fe6
